startDate,endDate,status,ipAddress,progress,duration,finished,recordedDate,_recordId,recipientLastName,recipientFirstName,recipientEmail,externalDataReference,locationLatitude,locationLongitude,distributionChannel,userLanguage,QID2,QID24,QID24_4_TEXT,QID202,QID202_5_TEXT,QID27_1,QID128,QID128_2_TEXT,QID130,QID209,QID209_4_TEXT,QID210,QID210_4_TEXT,QID177_7,QID177_8,QID177_9,QID177_10,QID177_11,QID177_12,QID177_14,QID177_15,QID177_16,QID177_17,QID211_FIRST_CLICK,QID211_LAST_CLICK,QID211_PAGE_SUBMIT,QID211_CLICK_COUNT,QID213,QID214_1,QID214_2,QID214_3,QID214_4,QID214_5,QID215_1,QID216,QID204_1,QID204_4,QID204_5,QID204_6,QID204_7,QID204_8,QID204_9,QID204_10,QID204_11,QID204_12,QID204_13,QID204_14,QID204_15,QID204_16,QID204_17,QID204_18,QID204_19,QID204_20,QID204_21,QID204_22,QID204_23,QID204_24,QID206_1,QID206_4,QID206_5,QID206_6,QID206_7,QID206_8,QID206_9,QID206_10,QID206_11,QID206_12,QID206_13,QID206_14,QID206_15,QID206_16,QID206_17,QID206_18,QID206_19,QID206_20,QID206_21,QID206_22,QID206_23,QID206_24,QID183_47,QID183_52,QID183_55,QID183_50,QID183_41,QID183_48,QID183_13,QID183_51,QID183_42,QID183_44,QID183_49,QID183_53,QID183_45,QID183_46,QID183_54,QID183_43,QID183_DO_1,QID183_DO_2,QID183_DO_3,QID183_DO_4,QID183_DO_5,QID183_DO_6,QID183_DO_7,QID183_DO_8,QID183_DO_9,QID183_DO_10,QID183_DO_11,QID183_DO_12,QID183_DO_13,QID183_DO_14,QID183_DO_15,QID183_DO_16,QID150_1,FL_62_DO_control_high,FL_62_DO_control_low,FL_60_DO_SDO7,FL_60_DO_EDO
13.04.23 04:31,13.04.23 04:31,0,178.197.196.215,7,18,0,20.04.23 04:31,R_1gGUD7TRAD3xwuU,,,,,,,anonymous,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.04.23 04:19,20.04.23 04:33,0,37.26.229.226,100,891,1,20.04.23 04:34,R_2VxujvUApjPjAvN,,,,,48.7926,2.4716,anonymous,EN-GB,1,2,,2,,50,2,3,2,2,,2,,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3.016,144.114,145.186,44,1,1,,1,1,,30,2,1,1,,1,1,1,1,,1,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,2,2,3,6,4,6,2,3,4,6,6,6,2,4,1,7,6,16,9,13,5,10,4,14,11,12,3,2,8,15,6,1,,1,2
20.04.23 04:10,20.04.23 04:38,0,178.194.172.120,100,1711,1,20.04.23 04:38,R_3MmRUWolhdSvpex,,,,,46.5291,6.6838,anonymous,EN-GB,1,2,,,,80,2,2,5,1,,1,,Neutral,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,12.739,75.444,76.769,8,1,1,,1,1,,39,4,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,,,,1,,,,,1,,1,,1,1,,1,3,5,3,5,3,6,4,6,12,4,5,5,4,6,7,5,9,10,3,6,16,4,14,1,8,13,11,12,7,2,15,5,1,,1,1,2
20.04.23 04:33,20.04.23 04:48,0,62.202.191.150,100,898,1,20.04.23 04:48,R_2P7thMYPsfn8E9t,,,,,46.4884,6.6557,anonymous,EN-GB,1,2,,2,,54,1,,6,1,,1,,Neutral,Neutral,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,25.239,107.122,108.007,9,1,1,,1,1,,30,3,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,1,1,,1,,,,1,,1,,1,,,,1,5,4,7,3,5,4,7,12,4,12,5,12,1,4,12,5,4,2,6,3,10,12,9,15,16,1,14,7,13,11,8,5,,1,2,1
13.04.23 05:25,13.04.23 05:28,0,88.123.181.138,7,168,0,20.04.23 05:28,R_2duVqOa7aYpFtkj,,,,,,,anonymous,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.04.23 05:25,13.04.23 05:37,0,178.39.205.188,90,687,0,20.04.23 05:37,R_1kMi3T3vygJ0P7z,,,,,,,anonymous,EN-GB,1,2,,2,,32,2,3,2,1,,1,,Neutral,Neutral,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,1.578,160.317,161.036,142,1,1,,1,1,,35,3,1,1,,1,1,1,1,,,,,1,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,1,7,1,6,3,6,1,6,7,6,1,1,7,2,13,6,9,5,11,1,4,7,10,8,14,2,12,16,15,3,,1,,1,2
13.04.23 05:39,13.04.23 05:39,0,178.39.205.188,3,30,0,20.04.23 05:39,R_2uq9tqgDtl0AObV,,,,,,,anonymous,EN-GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.04.23 05:39,13.04.23 05:40,8,178.39.205.188,3,18,0,20.04.23 05:40,R_RIFhuj5Ahmv6PuN,,,,,,,anonymous,EN-GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.04.23 05:48,13.04.23 05:55,0,84.75.24.123,97,426,0,20.04.23 05:55,R_3madwdQqOAFFJf5,,,,,,,anonymous,EN-GB,1,1,,2,,25,1,,1,1,,1,,Neutral,Neutral,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,7.961,89.319,90.725,19,1,1,,1,1,,75,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,1,1,1,1,1,1,,,1,6,3,6,1,7,4,6,1,6,7,7,1,6,7,1,15,6,16,2,1,13,7,8,11,5,9,3,12,14,10,4,3,,1,2,1
20.04.23 05:47,20.04.23 06:02,0,92.104.178.244,100,889,1,20.04.23 06:02,R_25Ttf2WQNIBHnLk,,,,,46.488,6.607,anonymous,EN-GB,1,2,,,,79,2,1,5,1,,1,,Neutral,Neutral,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,6.533,136.032,137.199,17,1,1,,1,1,,47,8,1,1,1,1,,1,,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,7,4,7,4,7,4,7,1,4,7,7,12,12,7,12,11,7,4,13,12,10,3,2,16,5,9,15,8,1,6,14,6,1,,1,2
13.04.23 06:04,13.04.23 06:08,0,213.55.220.42,52,200,0,20.04.23 06:08,R_3kpmaj9ye90uob8,,,,,,,anonymous,EN-GB,1,1,,2,,23,1,,2,1,,1,,Neutral,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,5.127,71.645,72.611,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.04.23 06:04,20.04.23 06:13,0,31.10.162.112,100,565,1,20.04.23 06:13,R_1ja2hlwKY4Ay72F,,,,,46.9904,6.9339,anonymous,EN-GB,1,2,,2,,71,2,2,5,1,,1,,Neutral,Neutral,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,4.512,19.504,20.552,8,1,1,,1,1,,30,5,1,1,,1,,1,1,,,,,1,1,,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,6,1,7,1,7,4,7,1,7,6,4,2,2,7,4,1,9,2,7,11,6,14,5,4,12,10,3,15,13,8,16,6,1,,2,1
20.04.23 06:39,20.04.23 06:39,0,86.246.247.15,100,26,1,20.04.23 06:39,R_3hrvx8xvq34RLSU,,,,,48.6831,2.3859,anonymous,EN-GB,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.04.23 06:36,13.04.23 06:49,0,178.194.124.118,41,766,0,20.04.23 06:49,R_1CkdNryZgijNLuK,,,,,,,anonymous,EN-GB,1,2,,2,,48,1,,2,1,,1,,Neutral,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,21.49,93.222,94.213,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.04.23 07:28,13.04.23 07:35,0,178.195.154.104,79,379,0,20.04.23 07:35,R_3RabaBR3KoPQoxM,,,,,,,anonymous,EN-GB,1,2,,2,,54,2,3,2,1,,1,,Neutral,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,1.42,5.012,5.708,4,1,1,,1,1,,20,3,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,1,1,,1,,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2
13.04.23 07:35,13.04.23 07:35,0,178.195.154.104,3,25,0,20.04.23 07:35,R_27vq4k3W8TAxGa5,,,,,,,anonymous,EN-GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.04.23 08:28,20.04.23 08:37,0,79.95.87.92,100,554,1,20.04.23 08:37,R_2rZ4my5FOCpAS1T,,,,,47.2145,-1.5512,anonymous,EN-GB,1,1,,2,,52,2,4,2,2,,2,,Neutral,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,19.53,67.111,69.203,13,1,1,,1,1,,20,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,1,,1,1,,1,1,1,1,,,,,1,4,1,7,4,1,1,7,4,7,6,4,4,7,7,1,7,12,2,11,3,10,7,5,8,16,14,9,13,1,15,6,4,,,1,2,1
20.04.23 08:30,20.04.23 08:42,0,31.10.168.183,100,748,1,20.04.23 08:42,R_3dJKIIxsC1AWV93,,,,,46.9904,6.9339,anonymous,EN-GB,1,2,,2,,64,2,2,5,1,,1,,Neutral,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,5.308,129.749,130.844,17,1,1,,1,1,,44,5,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,1,,,1,1,,1,1,,,1,1,1,,,4,4,1,1,1,7,4,7,1,7,7,7,2,5,7,4,11,12,7,13,14,15,6,4,3,16,9,2,10,5,8,1,3,,1,1,2
13.04.23 09:05,13.04.23 09:06,0,178.39.190.162,90,95,0,20.04.23 09:06,R_UgXtw7LnhtSvRFT,,,,,,,anonymous,EN-GB,1,2,,2,,26,1,,1,1,,1,,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,1.933,1.933,2.894,1,1,1,,1,1,,54,4,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,1,1,,,,,,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,1,2,1
13.04.23 09:21,13.04.23 09:25,0,80.12.250.76,52,226,0,20.04.23 09:25,R_1Ehz5x5Dwns4I85,,,,,,,anonymous,EN-GB,1,1,,2,,24,1,,2,2,,2,,Neutral,Neutral,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,5.451,12.504,15.405,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.04.23 10:58,13.04.23 11:00,0,178.39.222.161,69,119,0,20.04.23 11:00,R_2SjJESy7xTqiUFL,,,,,,,anonymous,EN-GB,1,1,,2,,22,1,,1,1,,2,,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0.734,3.768,4.203,3,1,1,,1,1,,38,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
20.04.23 10:51,20.04.23 11:01,0,77.205.19.185,100,608,1,20.04.23 11:01,R_1NqOi3SgireuZYv,,,,,48.8582,2.3387,anonymous,EN-GB,1,1,,2,,73,2,3,5,2,,2,,Neutral,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,20.245,103.125,104.471,11,1,1,,1,1,,43,5,,1,1,1,,1,,1,1,,,1,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,4,2,6,3,5,5,3,2,2,5,3,5,2,5,2,16,9,8,3,12,14,15,4,1,7,10,5,13,11,6,4,1,,1,2
13.04.23 11:11,13.04.23 11:26,0,178.197.196.43,79,896,0,20.04.23 11:26,R_SIak5PHdKW0OWTn,,,,,,,anonymous,EN-GB,1,2,,2,,66,1,,5,1,,1,,Neutral,Neutral,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,13.966,91.739,92.813,12,1,1,,1,1,,,8,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,1,1,,,,1,,1,1,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2
13.04.23 11:36,13.04.23 11:37,0,178.197.196.43,3,10,0,20.04.23 11:37,R_25QHTBvZkPtsckv,,,,,,,anonymous,EN-GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.04.23 11:41,13.04.23 11:41,0,88.123.140.77,7,18,0,20.04.23 11:42,R_2YKc64BlooMzxog,,,,,,,anonymous,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.04.23 11:28,13.04.23 12:28,0,84.226.185.244,69,3640,0,20.04.23 12:29,R_3phXxmUVpCyqShP,,,,,,,anonymous,EN-GB,1,1,,2,,33,1,,2,1,,2,,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,4.553,152.303,153.474,37,1,1,,1,1,,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
13.04.23 12:54,13.04.23 13:04,0,92.169.121.175,79,614,0,20.04.23 13:04,R_21hwksiDGADf84Q,,,,,,,anonymous,EN-GB,1,1,,2,,22,1,,3,2,,2,,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,12.031,178.411,179.877,42,1,1,,1,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,1,1,1,1,1,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2
13.04.23 13:23,13.04.23 13:28,0,85.203.45.209,41,274,0,20.04.23 13:28,R_x4VcTyEnl4Q4fVn,,,,,,,anonymous,EN-GB,1,2,,,,73,2,2,5,4,Écosse et Suisse ,4,American ,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,16.732,30.428,32.032,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.04.23 13:39,13.04.23 13:40,0,178.197.196.43,7,35,0,20.04.23 13:40,R_2YnvbO37DLyOjuP,,,,,,,anonymous,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.04.23 13:43,13.04.23 13:44,0,31.164.46.3,7,17,0,20.04.23 13:44,R_2Qmv7sW1cZP6H0e,,,,,,,anonymous,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.04.23 13:41,13.04.23 13:48,0,178.197.234.48,83,410,0,20.04.23 13:48,R_2v7CSzXBga4EniT,,,,,,,anonymous,EN-GB,1,2,,2,,29,1,,2,1,,1,,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,5.873,124.054,125.316,42,1,1,,1,1,,38,5,1,1,,1,1,1,1,1,,,,,1,1,,1,1,1,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,1
13.04.23 14:09,13.04.23 14:11,0,213.136.168.210,41,124,0,20.04.23 14:11,R_2U6jV0c8IJBRctz,,,,,,,anonymous,EN-GB,1,2,,2,,14,1,,1,1,,1,,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.04.23 14:13,20.04.23 14:20,0,90.50.57.93,100,457,1,20.04.23 14:20,R_3Iac7VbfYywXEeu,,,,,44.8442,-0.6378,anonymous,EN-GB,1,2,,2,,59,2,2,2,2,,2,,Neutral,Neutral,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,1.159,4.823,5.822,4,1,1,,1,1,,52,4,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,1,1,1,1,,,,,,,1,1,1,1,,7,7,4,7,5,4,5,4,2,4,1,7,6,1,2,5,1,13,7,10,3,12,11,6,14,4,2,8,5,9,15,16,5,,1,2,1
13.04.23 14:45,13.04.23 14:52,0,109.140.17.179,79,436,0,20.04.23 14:52,R_ageMwiOXCuWJtPX,,,,,,,anonymous,EN-GB,1,2,,3,,27,1,,2,3,,3,,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,2.441,69.308,70.801,29,1,1,,1,1,,5,2,1,1,,1,,1,1,,,,,1,1,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,2
13.04.23 15:12,13.04.23 15:15,0,178.197.248.45,41,179,0,20.04.23 15:15,R_3n9i5jcWwhILETt,,,,,,,anonymous,EN-GB,1,2,,2,,42,2,1,2,1,,1,,Neutral,Neutral,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,3.095,62.165,63.62,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.04.23 15:44,20.04.23 16:00,0,37.170.32.228,100,936,1,20.04.23 16:00,R_2bZfVJsKF18J1JC,,,,,48.8582,2.3387,anonymous,EN-GB,1,1,,2,,22,1,,1,2,,2,,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,14.018,145.155,145.954,18,1,1,,1,1,,40,2,1,1,,1,,,,1,1,1,,,1,1,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,2,7,1,7,2,7,3,7,1,7,7,7,1,5,6,1,14,1,7,12,4,6,3,5,16,11,8,2,15,13,10,9,3,1,,2,1
13.04.23 17:36,13.04.23 17:37,0,88.123.140.77,41,76,0,20.04.23 17:37,R_2wRKvWOoj8SgtAp,,,,,,,anonymous,EN-GB,1,2,,2,,46,1,,2,2,,2,,Neutral,Neutral,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.04.23 00:52,14.04.23 00:54,0,37.174.22.179,7,157,0,21.04.23 00:54,R_1OVM8mYErnpFjil,,,,,,,anonymous,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.04.23 00:54,14.04.23 01:12,0,31.164.46.3,90,1064,0,21.04.23 01:12,R_2yeEkEARsTtfJ7b,,,,,,,anonymous,EN-GB,1,2,,2,,61,2,2,4,1,,1,,Neutral,Neutral,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,23.005,93.545,95.1,11,1,1,,1,1,,40,4,1,1,,1,,1,1,,,,,1,1,1,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,2,1
14.04.23 02:29,14.04.23 02:30,0,139.26.140.254,7,48,0,21.04.23 02:30,R_2TN1jjVBq3X3OYr,,,,,,,anonymous,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.04.23 03:54,14.04.23 03:55,0,46.127.81.78,41,64,0,21.04.23 03:55,R_2w4WWe5vY5PmZU9,,,,,,,anonymous,EN-GB,1,2,,2,,17,1,,1,1,,1,,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.04.23 04:04,14.04.23 04:06,0,178.198.26.175,41,91,0,21.04.23 04:06,R_3syOshsavD8gjoq,,,,,,,anonymous,EN-GB,1,2,,2,,37,2,2,2,1,,1,,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.04.23 03:54,21.04.23 04:07,0,93.22.36.221,100,803,1,21.04.23 04:07,R_241OwqB4hwwwOpO,,,,,48.8323,2.4075,anonymous,EN-GB,1,2,,2,,58,2,3,2,2,,2,,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,6.163,166.429,167.358,18,1,1,,1,1,,52,4,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,,1,,1,1,,,,1,,1,,,1,,,4,3,4,5,2,5,6,6,5,2,6,6,6,4,3,4,2,16,14,15,12,11,7,3,1,13,6,10,9,5,8,4,4,,1,2,1
21.04.23 06:33,21.04.23 06:38,0,128.179.136.177,100,287,1,21.04.23 06:38,R_6uvND4MjDWPg27n,,,,,46.6014,6.6024,anonymous,EN-GB,1,1,,2,,22,1,,1,1,,3,,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,53.194,53.194,88.107,1,1,1,,1,1,,72,6,,,,1,,,1,1,,1,1,1,,1,,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,1,6,6,6,1,6,4,5,2,6,5,6,2,3,5,3,3,8,5,10,4,11,7,14,12,1,13,9,16,2,15,6,4,1,,1,2
14.04.23 06:56,14.04.23 06:58,0,178.39.224.217,7,147,0,21.04.23 06:58,R_3sBLjs5bc1HHEqn,,,,,,,anonymous,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.04.23 07:25,14.04.23 07:27,0,31.10.196.36,7,113,0,21.04.23 07:28,R_3HhTEtDpJjODwqz,,,,,,,anonymous,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.04.23 09:25,21.04.23 09:25,0,89.226.133.202,100,28,1,21.04.23 09:25,R_3Hh2EzCv4k4qSwe,,,,,48.8782,2.1864,anonymous,EN-GB,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.04.23 09:26,21.04.23 09:31,0,89.226.133.202,100,298,1,21.04.23 09:31,R_s8b0V221RjibR6h,,,,,48.8782,2.1864,anonymous,EN-GB,1,1,,1,,23,1,,1,2,,2,,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,6.213,14.932,16.487,2,1,1,,1,1,,50,4,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,1,,,1,,,1,1,1,1,,1,5,6,6,5,5,3,4,1,3,6,5,3,7,5,5,13,2,8,9,10,5,14,7,1,16,3,4,15,6,12,11,4,,1,1,2
14.04.23 10:57,14.04.23 11:06,0,178.193.120.152,41,508,0,21.04.23 11:17,R_9AAnbCSjC6UTtx7,,,,,,,anonymous,EN-GB,1,2,,2,,53,2,2,2,1,,1,,Neutral,Neutral,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.04.23 12:07,21.04.23 12:14,0,109.13.139.252,100,426,1,21.04.23 12:14,R_3nNr8RH5VDNsagE,,,,,44.8412,-0.5806,anonymous,EN-GB,1,2,,2,,25,1,,1,2,,2,,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,13.756,61.649,64.285,10,1,1,,1,1,,30,3,1,,,,1,,1,1,1,1,,1,,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,5,1,6,2,7,1,5,5,2,1,1,5,2,3,13,15,12,8,14,2,11,4,10,16,1,9,6,7,5,3,1,,1,2
14.04.23 12:24,14.04.23 12:25,0,90.62.124.142,7,44,0,21.04.23 12:25,R_3hlk7K1aeFyenzn,,,,,,,anonymous,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
